tweet_id,source,rating_numerator,rating_denominator,name,date,time,dog_stage,jpg_url,img_num,favorite_count,retweet_count,dog_breed,p_conf
709556954897764353,Twitter for Iphone,12,10,Cecil,2016-03-15,01:48:55,None,https://pbs.twimg.com/media/CdjaSFCWAAAJZh3.jpg,2,3016,974,golden_retriever,0.790026
709519240576036864,Twitter for Iphone,9,10,Vince,2016-03-14,23:19:03,None,https://pbs.twimg.com/media/Cdi3-f7W8AUOm9T.jpg,1,1385,219,cocker_spaniel,0.41498199999999996
709449600415961088,Twitter for Iphone,10,10,Karma,2016-03-14,18:42:20,None,https://pbs.twimg.com/media/Cdh4pgAW0AEKJ_a.jpg,2,2020,517,Maltese_dog,0.780187
709409458133323776,Twitter for Iphone,8,10,Billy,2016-03-14,16:02:49,None,https://pbs.twimg.com/media/CdhUIMSUIAA4wYK.jpg,1,2420,616,Shetland_sheepdog,0.79745
709225125749587968,Twitter for Iphone,11,10,Walker,2016-03-14,03:50:21,None,https://pbs.twimg.com/media/Cdese-zWEAArIqE.jpg,1,2202,521,Labrador_retriever,0.271109
709158332880297985,Twitter for Iphone,10,10,Rodney,2016-03-13,23:24:56,None,https://pbs.twimg.com/media/CddvvSwWoAUObQw.jpg,1,1874,363,Siberian_husky,0.212957
708810915978854401,Twitter for Iphone,10,10,Mister,2016-03-13,00:24:26,None,https://pbs.twimg.com/media/CdYzwuYUIAAHPkB.jpg,2,15208,6240,golden_retriever,0.976139
708738143638450176,Twitter for Iphone,11,10,Coco,2016-03-12,19:35:15,None,https://pbs.twimg.com/media/CdXxlFPWwAABaOv.jpg,1,2532,737,Pomeranian,0.933457
708479650088034305,Twitter for Iphone,13,10,Bear,2016-03-12,02:28:06,None,https://pbs.twimg.com/media/CdUGcLMWAAI42q0.jpg,1,2337,616,Shih-Tzu,0.218479
708469915515297792,Twitter for Iphone,11,10,Bobble,2016-03-12,01:49:25,None,https://pbs.twimg.com/media/CdT9n7mW0AQcpZU.jpg,1,2849,729,Chihuahua,0.748163
708149363256774660,Twitter for Iphone,10,10,Jebberson,2016-03-11,04:35:39,None,https://pbs.twimg.com/media/CdPaEkHW8AA-Wom.jpg,1,3981,1412,Cardigan,0.350993
708119489313951744,Twitter for Iphone,9,10,Cooper,2016-03-11,02:36:57,None,https://pbs.twimg.com/media/CdO-6x5W8AENSBJ.jpg,1,2474,896,Norwich_terrier,0.26448299999999997
708109389455101952,Twitter for Iphone,10,10,Remington,2016-03-11,01:56:49,None,https://pbs.twimg.com/media/CdO1u9vWAAApj2V.jpg,1,1797,501,Staffordshire_bullterrier,0.5161060000000001
707776935007539200,Twitter for Iphone,11,10,Sadie,2016-03-10,03:55:45,None,https://pbs.twimg.com/media/CdKHWimWoAABs08.jpg,1,3006,871,miniature_pinscher,0.890426
707610948723478529,Twitter for Iphone,12,10,Harper,2016-03-09,16:56:11,None,https://pbs.twimg.com/media/CdHwZd0VIAA4792.jpg,1,15559,5707,golden_retriever,0.383223
707387676719185920,Twitter for Iphone,10,10,Clarkus,2016-03-09,02:08:59,None,https://pbs.twimg.com/media/CdElVm7XEAADP6o.jpg,1,3209,1144,Chihuahua,0.888468
707315916783140866,Twitter for Iphone,10,10,Finnegus,2016-03-08,21:23:50,pupper,https://pbs.twimg.com/media/CdDkEkHWwAAAeUJ.jpg,2,2282,577,Bernese_mountain_dog,0.9792350000000001
707059547140169728,Twitter for Iphone,11,10,Cupcake,2016-03-08,04:25:07,None,https://pbs.twimg.com/media/Cc_64zVWEAAeXs7.jpg,1,2397,619,Samoyed,0.8973120000000001
707021089608753152,Twitter for Iphone,12,10,Tucker,2016-03-08,01:52:18,None,https://pbs.twimg.com/media/Cc_XtkRW8AEE7Fn.jpg,2,3725,1220,cocker_spaniel,0.559658
707014260413456384,Twitter for Iphone,11,10,Ellie,2016-03-08,01:25:10,None,https://pbs.twimg.com/media/Cc_RsVlXEAIzzlX.jpg,1,2110,538,Chihuahua,0.58378
706681918348251136,Twitter for Iphone,12,10,Katie,2016-03-07,03:24:33,None,https://pbs.twimg.com/media/Cc6jcYRXIAAFuox.jpg,1,3022,890,toy_poodle,0.717584
706538006853918722,Twitter for Iphone,11,10,Oliver,2016-03-06,17:52:42,None,https://pbs.twimg.com/media/Cc4gjxqW4AIoThO.jpg,1,3186,1286,chow,0.541794
706346369204748288,Twitter for Iphone,12,10,Koda,2016-03-06,05:11:12,None,https://pbs.twimg.com/media/Cc1yRE2WoAAgxFQ.jpg,1,3162,841,Tibetan_mastiff,0.956462
706265994973601792,Twitter for Iphone,11,10,Kara,2016-03-05,23:51:49,None,https://pbs.twimg.com/media/Cc0pLU0WAAEfGEw.jpg,1,2513,847,papillon,0.743715
706166467411222528,Twitter for Iphone,7,10,Dexter,2016-03-05,17:16:20,None,https://pbs.twimg.com/media/CczOp_OWoAAo5zR.jpg,1,4711,1445,Samoyed,0.430418
705975130514706432,Twitter for Iphone,10,10,Adele,2016-03-05,04:36:02,pupper,https://pbs.twimg.com/media/CcwgjmuXIAEQoSd.jpg,1,2857,661,Staffordshire_bullterrier,0.5877640000000001
705970349788291072,Twitter for Iphone,12,10,Lucy,2016-03-05,04:17:02,None,https://pbs.twimg.com/media/CcwcSS9WwAALE4f.jpg,1,2918,795,golden_retriever,0.776346
705898680587526145,Twitter for Iphone,10,10,Max,2016-03-04,23:32:15,None,https://pbs.twimg.com/media/CcvbGj5W8AARjB6.jpg,1,2174,494,collie,0.808276
705239209544720384,Twitter for Iphone,11,10,Jimothy,2016-03-03,03:51:44,None,https://pbs.twimg.com/media/CcmDUjFW8AAqAjc.jpg,1,2767,676,Chihuahua,0.15795
705102439679201280,Twitter for Iphone,10,10,Terrenth,2016-03-02,18:48:16,None,https://pbs.twimg.com/media/CckG63qUsAALbIr.jpg,1,1955,472,collie,0.457672
705066031337840642,Twitter for Iphone,12,10,Reese,2016-03-02,16:23:36,None,https://pbs.twimg.com/media/CcjlzRkW0AMqmWg.jpg,1,2012,556,Airedale,0.868658
704364645503647744,Twitter for Iphone,12,10,Bisquick,2016-02-29,17:56:32,None,https://pbs.twimg.com/media/CcZn6RWWIAAmOZG.jpg,1,7321,3225,Pembroke,0.9806950000000001
703611486317502464,Twitter for Iphone,10,10,Scooter,2016-02-27,16:03:45,pupper,https://pbs.twimg.com/media/CcO66OjXEAASXmH.jpg,1,3539,1379,Pembroke,0.756441
703382836347330562,Twitter for Iphone,12,10,Charlie,2016-02-27,00:55:11,None,https://pbs.twimg.com/media/CcLq7ipW4AArSGZ.jpg,2,3214,1026,golden_retriever,0.945664
703356393781329922,Twitter for Iphone,9,10,Socks,2016-02-26,23:10:06,None,https://pbs.twimg.com/media/CcLS6QKUcAAUuPa.jpg,1,1761,344,Border_collie,0.894842
702684942141153280,Twitter for Iphone,11,10,Lucy,2016-02-25,02:42:00,None,https://pbs.twimg.com/media/CcBwOn0XEAA7bNQ.jpg,1,2972,962,golden_retriever,0.514085
702671118226825216,Twitter for Iphone,10,10,Rambo,2016-02-25,01:47:04,None,https://pbs.twimg.com/media/CcBjp2nWoAA8w-2.jpg,1,2015,506,bloodhound,0.381227
701952816642965504,Twitter for Iphone,11,10,Rilo,2016-02-23,02:12:47,None,https://pbs.twimg.com/media/Cb3WXMUUMAIuzL8.jpg,1,3535,927,toy_poodle,0.33170700000000003
701601587219795968,Twitter for Iphone,10,10,Coopson,2016-02-22,02:57:08,None,https://pbs.twimg.com/media/CbyW7B0W8AIX8kX.jpg,1,1922,415,Chihuahua,0.993661
701570477911896070,Twitter for Iphone,9,10,Yoda,2016-02-22,00:53:31,None,https://pbs.twimg.com/media/Cbx6nz1WIAA0QSW.jpg,1,2574,837,Yorkshire_terrier,0.90799
701545186879471618,Twitter for Iphone,10,10,Millie,2016-02-21,23:13:01,pupper,https://pbs.twimg.com/media/CbxjnyOWAAAWLUH.jpg,1,2446,549,Border_collie,0.280893
700847567345688576,Twitter for Iphone,10,10,Crouton,2016-02-20,01:00:55,None,https://pbs.twimg.com/media/CbnpI_1XIAAiRAz.jpg,1,2267,449,Rhodesian_ridgeback,0.25251399999999996
700518061187723268,Twitter for Iphone,10,10,Vincent,2016-02-19,03:11:35,None,https://pbs.twimg.com/media/Cbi9dI_UYAAgkyC.jpg,1,2385,721,American_Staffordshire_terrier,0.569501
700167517596164096,Twitter for Iphone,10,10,Dotsy,2016-02-18,03:58:39,None,https://pbs.twimg.com/media/Cbd-o8hWwAE4OFm.jpg,1,2424,652,beagle,0.16258499999999998
700029284593901568,Twitter for Iphone,10,10,Coops,2016-02-17,18:49:22,None,https://pbs.twimg.com/media/CbcA673XIAAsytQ.jpg,1,1912,528,West_Highland_white_terrier,0.726571
700002074055016451,Twitter for Iphone,9,10,Thumas,2016-02-17,17:01:14,None,https://pbs.twimg.com/media/CbboKP4WIAAw8xq.jpg,1,3027,1198,Chihuahua,0.36948800000000004
699801817392291840,Twitter for Iphone,11,10,Cooper,2016-02-17,03:45:29,pupper,https://pbs.twimg.com/media/CbYyCMcWIAAHHjF.jpg,2,2770,846,golden_retriever,0.808978
699788877217865730,Twitter for Iphone,12,10,Nala,2016-02-17,02:54:04,None,https://pbs.twimg.com/media/CbYmRHyWEAASNzm.jpg,1,2056,469,Border_terrier,0.35506
699775878809702401,Twitter for Iphone,11,10,Fillup,2016-02-17,02:02:25,None,https://pbs.twimg.com/media/CbYac83W4AAUH1O.jpg,1,1799,538,Dandie_Dinmont,0.271683
699446877801091073,Twitter for Iphone,12,10,Archie,2016-02-16,04:15:05,None,https://pbs.twimg.com/media/CbTvNpoW0AEemnx.jpg,3,5497,2394,Pembroke,0.9694
699413908797464576,Twitter for Iphone,11,10,Miley,2016-02-16,02:04:04,None,https://pbs.twimg.com/media/CbTRPXdW8AQMZf7.jpg,1,1927,569,Samoyed,0.517479
699370870310113280,Twitter for Iphone,11,10,Calbert,2016-02-15,23:13:03,None,https://pbs.twimg.com/media/CbSqE0rVIAEOPE4.jpg,1,1746,391,cairn,0.337557
699079609774645248,Twitter for Iphone,8,10,Reagan,2016-02-15,03:55:41,None,https://pbs.twimg.com/media/CbOhMUDXIAACIWR.jpg,3,2254,570,schipperke,0.667324
698989035503689728,Twitter for Iphone,13,10,Oliver,2016-02-14,21:55:47,None,https://pbs.twimg.com/media/CbNO0DaW0AARcki.jpg,1,3075,876,Norfolk_terrier,0.24634
698703483621523456,Twitter for Iphone,7,10,Rusty,2016-02-14,03:01:06,None,https://pbs.twimg.com/media/CbJLG0HWwAAV-ug.jpg,1,1323,335,Brittany_spaniel,0.9319629999999999
698549713696649216,Twitter for Iphone,9,10,Claude,2016-02-13,16:50:04,None,https://pbs.twimg.com/media/CbG_QRJXEAALVWy.jpg,1,2148,558,French_bulldog,0.9985440000000001
698342080612007937,Twitter for Iphone,11,10,Maximus,2016-02-13,03:05:01,None,https://pbs.twimg.com/ext_tw_video_thumb/698341973569245184/pu/img/Sj3A2vSfbKWSv61T.jpg,1,2072,868,boxer,0.8830479999999999
698262614669991936,Twitter for Iphone,11,10,Franklin,2016-02-12,21:49:15,None,https://pbs.twimg.com/media/CbC6JL_WEAI_PhH.jpg,1,4392,1793,Italian_greyhound,0.107948
698195409219559425,Twitter for Iphone,9,10,Beau,2016-02-12,17:22:12,None,https://pbs.twimg.com/media/CbB9BTqW8AEVc2A.jpg,1,15492,5438,Labrador_retriever,0.64369
698178924120031232,Twitter for Iphone,10,10,Lily,2016-02-12,16:16:41,None,https://pbs.twimg.com/media/CbBuBhbWwAEGH29.jpg,1,2586,674,Chesapeake_Bay_retriever,0.35186799999999996
697990423684476929,Twitter for Iphone,11,10,Doug,2016-02-12,03:47:39,None,https://pbs.twimg.com/media/Ca_ClYOW0AAsvpE.jpg,2,3011,1167,Pembroke,0.984783
697943111201378304,Twitter for Iphone,10,10,Cassie,2016-02-12,00:39:39,None,https://pbs.twimg.com/media/Ca-XjfiUsAAUa8f.jpg,1,2195,613,Great_Dane,0.126924
697270446429966336,Twitter for Iphone,10,10,Bentley,2016-02-10,04:06:43,None,https://pbs.twimg.com/media/Ca0zxGjW8AEfyYl.jpg,1,4338,1712,toy_poodle,0.880014
697255105972801536,Twitter for Iphone,10,10,Charlie,2016-02-10,03:05:46,None,https://pbs.twimg.com/media/Ca0lzzmWwAA5u56.jpg,1,2842,1052,Great_Dane,0.173989
696900204696625153,Twitter for Iphone,12,10,Rosie,2016-02-09,03:35:31,None,https://pbs.twimg.com/media/CavjCdJW0AIB5Oz.jpg,1,2913,933,Chihuahua,0.29773499999999997
696405997980676096,Twitter for Iphone,7,10,Berb,2016-02-07,18:51:43,None,https://pbs.twimg.com/media/Caohi_hWcAAQCni.jpg,1,2921,1050,borzoi,0.132845
695629776980148225,Twitter for Iphone,8,10,Calvin,2016-02-05,15:27:17,None,https://pbs.twimg.com/media/Cadfl6zWcAEZqIW.jpg,1,4191,1890,Old_English_sheepdog,0.693857
695409464418041856,Twitter for Iphone,10,10,Bob,2016-02-05,00:51:51,None,https://pbs.twimg.com/media/CaaXN5LUYAEzAh-.jpg,1,7976,3236,pug,0.997445
695314793360662529,Twitter for Iphone,10,10,Colin,2016-02-04,18:35:39,None,https://pbs.twimg.com/media/CaZBErSWEAEdXk_.jpg,2,3331,1295,Maltese_dog,0.678547
695074328191332352,Twitter for Iphone,11,10,Lorenzo,2016-02-04,02:40:08,pupper,https://pbs.twimg.com/media/CaVmajOWYAA1uNG.jpg,1,2603,990,Shih-Tzu,0.5101060000000001
695051054296211456,Twitter for Iphone,6,10,Brian,2016-02-04,01:07:39,None,https://pbs.twimg.com/media/CaVRP4GWwAERC0v.jpg,1,2428,715,Boston_bull,0.761454
694352839993344000,Twitter for Iphone,10,10,Oliviér,2016-02-02,02:53:12,None,https://pbs.twimg.com/media/CaLWOPfWkAAo2Dt.jpg,2,1877,539,Australian_terrier,0.407886
694329668942569472,Twitter for Iphone,9,10,Grady,2016-02-02,01:21:07,pupper,https://pbs.twimg.com/media/CaLBJmOWYAQt44t.jpg,1,1818,449,boxer,0.99006
694001791655137281,Twitter for Iphone,11,10,Chester,2016-02-01,03:38:15,None,https://pbs.twimg.com/media/CaGW8JQUMAEVtLl.jpg,1,3135,923,Pembroke,0.769999
693942351086120961,Twitter for Iphone,10,10,Kobe,2016-01-31,23:42:03,None,https://pbs.twimg.com/media/CaFg41YWkAAdOjy.jpg,1,1619,328,groenendael,0.550796
693642232151285760,Twitter for Iphone,9,10,Freddery,2016-01-31,03:49:30,None,https://pbs.twimg.com/media/CaBP7i9W0AAJrIs.jpg,1,2346,376,Scottish_deerhound,0.111893
693231807727280129,Twitter for Iphone,9,10,Bodie,2016-01-30,00:38:37,None,https://pbs.twimg.com/media/CZ7aplIUsAAq-8s.jpg,1,2649,669,vizsla,0.8764129999999999
693155686491000832,Twitter for Iphone,12,10,Dunkin,2016-01-29,19:36:08,None,https://pbs.twimg.com/media/CZ6VatdWwAAwHly.jpg,3,7255,2890,Shih-Tzu,0.69748
692905862751522816,Twitter for Iphone,10,10,Wally,2016-01-29,03:03:25,pupper,https://pbs.twimg.com/media/CZ2yNKhWEAA_7cb.jpg,1,2234,790,Mexican_hairless,0.162638
692894228850999298,Twitter for Iphone,10,10,Tupawc,2016-01-29,02:17:12,None,https://pbs.twimg.com/media/CZ2nn7BUsAI2Pj3.jpg,1,2080,713,German_short-haired_pointer,0.876977
692568918515392513,Twitter for Iphone,12,10,Chester,2016-01-28,04:44:32,None,https://pbs.twimg.com/media/CZx_wV2UMAArgsJ.jpg,2,4029,1392,golden_retriever,0.636845
692535307825213440,Twitter for Iphone,10,10,Amber,2016-01-28,02:30:58,None,https://pbs.twimg.com/media/CZxhL2yWAAI_DHn.jpg,1,2901,1232,pug,0.41308999999999996
691459709405118465,Twitter for Iphone,12,10,Leo,2016-01-25,03:16:56,None,https://pbs.twimg.com/media/CZiO7mWUEAAa4zo.jpg,1,3723,1019,Shetland_sheepdog,0.5512060000000001
691444869282295808,Twitter for Iphone,12,10,Bailey,2016-01-25,02:17:57,None,https://pbs.twimg.com/media/CZiBcJhWQAATXNK.jpg,2,2432,750,Bernese_mountain_dog,0.767563
691321916024623104,Twitter for Iphone,11,10,Molly,2016-01-24,18:09:23,None,https://pbs.twimg.com/media/CZgRmk0UcAAxeuQ.jpg,1,2379,599,Rottweiler,0.508981
690735892932222976,Twitter for Iphone,13,10,Peaches,2016-01-23,03:20:44,None,https://pbs.twimg.com/media/CZX8nyeVAAEstKM.jpg,1,3491,1149,golden_retriever,0.883229
690728923253055490,Twitter for Iphone,8,10,Vinscent,2016-01-23,02:53:03,None,https://pbs.twimg.com/media/CZX2SxaXEAEcnR6.jpg,1,1995,465,kuvasz,0.422806
690400367696297985,Twitter for Iphone,10,10,Eriq,2016-01-22,05:07:29,None,https://pbs.twimg.com/media/CZTLeBuWIAAFkeR.jpg,1,1741,406,Pembroke,0.42645900000000003
689999384604450816,Twitter for Iphone,10,10,Covach,2016-01-21,02:34:07,None,https://pbs.twimg.com/media/CZNexghWAAAYnT-.jpg,1,1304,328,standard_poodle,0.444499
689905486972461056,Twitter for Iphone,11,10,Gizmo,2016-01-20,20:21:00,pupper,https://pbs.twimg.com/media/CZMJYCRVAAE35Wk.jpg,4,2253,622,Pomeranian,0.9433309999999999
689877686181715968,Twitter for Iphone,9,10,Durg,2016-01-20,18:30:32,None,https://pbs.twimg.com/media/CZLwGAIWQAIYsTx.jpg,1,2791,1043,Old_English_sheepdog,0.26915500000000003
689835978131935233,Twitter for Iphone,11,10,Fynn,2016-01-20,15:44:48,None,https://pbs.twimg.com/media/CZLKJpDWQAA-5u4.jpg,1,2013,688,collie,0.600186
689661964914655233,Twitter for Iphone,12,10,Luca,2016-01-20,04:13:20,None,https://pbs.twimg.com/media/CZIr5gFUsAAvnif.jpg,1,2994,850,Italian_greyhound,0.322818
689517482558820352,Twitter for Iphone,12,10,Carl,2016-01-19,18:39:13,None,https://pbs.twimg.com/media/CZGofjJW0AINjN9.jpg,1,3121,1294,Pembroke,0.799319
689283819090870273,Twitter for Iphone,9,10,Chipson,2016-01-19,03:10:43,None,https://pbs.twimg.com/media/CZDT-mZWsAEK9BH.jpg,1,3012,1004,Scotch_terrier,0.267979
689280876073582592,Twitter for Iphone,10,10,Herald,2016-01-19,02:59:01,None,https://pbs.twimg.com/media/CZDRTAPUoAEaqxF.jpg,3,1822,638,Chihuahua,0.6375460000000001
689275259254616065,Twitter for Iphone,10,10,Lucky,2016-01-19,02:36:42,None,https://pbs.twimg.com/media/CZDMMY0WEAAQYjQ.jpg,1,1052,225,American_Staffordshire_terrier,0.21516100000000002
689143371370250240,Twitter for Iphone,10,10,Trip,2016-01-18,17:52:38,pupper,https://pbs.twimg.com/media/CZBUO2UWsAAKehS.jpg,1,1863,454,English_springer,0.30378099999999997
688789766343622656,Twitter for Iphone,8,10,Pubert,2016-01-17,18:27:32,None,https://pbs.twimg.com/media/CY8SocAWsAARuyh.jpg,1,2049,604,American_Staffordshire_terrier,0.5996600000000001
688547210804498433,Twitter for Iphone,9,10,Frönq,2016-01-17,02:23:42,None,https://pbs.twimg.com/media/CY42CFWW8AACOwt.jpg,1,2395,626,papillon,0.531279
688064179421470721,Twitter for Iphone,11,10,Kilo,2016-01-15,18:24:18,None,https://pbs.twimg.com/media/CYx-tGaUoAAEXV8.jpg,1,1594,322,Eskimo_dog,0.240602
687826841265172480,Twitter for Iphone,12,10,Louis,2016-01-15,02:41:12,None,https://pbs.twimg.com/media/CYum3KbWEAArFrI.jpg,1,2514,1007,Pomeranian,0.99721
687807801670897665,Twitter for Iphone,11,10,Trooper,2016-01-15,01:25:33,None,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1,2196,656,Staffordshire_bullterrier,0.151113
687704180304273409,Twitter for Iphone,9,10,Blakely,2016-01-14,18:33:48,pupper,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1,2239,764,miniature_pinscher,0.9560629999999999
687664829264453632,Twitter for Iphone,11,10,Opal,2016-01-14,15:57:26,None,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1,1801,469,pug,0.9573649999999999
687494652870668288,Twitter for Iphone,7,10,Marq,2016-01-14,04:41:12,None,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1,1756,527,Rottweiler,0.391471
687460506001633280,Twitter for Iphone,10,10,Kramer,2016-01-14,02:25:31,None,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1,1907,490,Boston_bull,0.22336599999999998
687317306314240000,Twitter for Iphone,11,10,Tyrone,2016-01-13,16:56:30,None,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1,18609,8327,Shih-Tzu,0.747208
687127927494963200,Twitter for Iphone,9,10,Gordon,2016-01-13,04:23:58,None,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1,4963,2047,pug,0.178205
687109925361856513,Twitter for Iphone,11,10,Baxter,2016-01-13,03:12:26,None,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2,5347,2225,borzoi,0.883086
686683045143953408,Twitter for Iphone,11,10,Mona,2016-01-11,22:56:10,pupper,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1,2605,729,Norwich_terrier,0.100499
686618349602762752,Twitter for Iphone,11,10,Olivia,2016-01-11,18:39:05,pupper,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1,3406,1237,Rottweiler,0.44133100000000003
686606069955735556,Twitter for Iphone,10,10,Horace,2016-01-11,17:50:18,None,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1,1748,490,Labrador_retriever,0.32001199999999996
686386521809772549,Twitter for Iphone,11,10,Crimson,2016-01-11,03:17:53,None,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1,3005,791,Yorkshire_terrier,0.477704
686377065986265092,Twitter for Iphone,10,10,Birf,2016-01-11,02:40:19,pupper,https://pbs.twimg.com/media/CYaAS2kUoAINkye.jpg,1,2044,514,German_shepherd,0.830816
686050296934563840,Twitter for Iphone,11,10,Flávio,2016-01-10,05:01:51,None,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1,2063,665,Pomeranian,0.9857889999999999
685973236358713344,Twitter for Iphone,11,10,Lorelei,2016-01-09,23:55:38,None,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1,1932,477,Siberian_husky,0.45067799999999997
685906723014619143,Twitter for Iphone,9,10,Olive,2016-01-09,19:31:20,None,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1,6884,2580,Yorkshire_terrier,0.414963
685321586178670592,Twitter for Iphone,10,10,Rocky,2016-01-08,04:46:13,None,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1,2440,578,Boston_bull,0.972483
685307451701334016,Twitter for Iphone,11,10,Petrick,2016-01-08,03:50:03,floofer,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1,1920,395,Pomeranian,0.963176
685268753634967552,Twitter for Iphone,10,10,Hubertson,2016-01-08,01:16:17,pupper,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1,2833,1070,pug,0.999044
685169283572338688,Twitter for Iphone,11,10,Gerbald,2016-01-07,18:41:01,pupper,https://pbs.twimg.com/media/CYI10WhWsAAjzii.jpg,1,3775,1272,Bernese_mountain_dog,0.975096
684940049151070208,Twitter for Iphone,12,10,Oreo,2016-01-07,03:30:07,None,https://pbs.twimg.com/media/CYFlVUFWwAAEsWX.jpg,2,2962,944,Border_collie,0.665578
684800227459624960,Twitter for Iphone,11,10,Theodore,2016-01-06,18:14:31,None,https://pbs.twimg.com/media/CYDmK7ZVAAI_ylL.jpg,1,2513,899,miniature_schnauzer,0.294457
684460069371654144,Twitter for Iphone,10,10,Jeph,2016-01-05,19:42:51,None,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1,1812,502,Labrador_retriever,0.673691
684195085588783105,Twitter for Iphone,9,10,Tino,2016-01-05,02:09:54,None,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1,1758,454,Chihuahua,0.379365
684177701129875456,Twitter for Iphone,10,10,Kulet,2016-01-05,01:00:50,None,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1,1864,592,chow,0.334783
684097758874210310,Twitter for Iphone,10,10,Lupe,2016-01-04,19:43:10,None,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1,3779,1294,Labrador_retriever,0.6278560000000001
683857920510050305,Twitter for Iphone,10,10,Sadie,2016-01-04,03:50:08,None,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1,3510,1017,bluetick,0.174738
683773439333797890,Twitter for Iphone,9,10,Buddy,2016-01-03,22:14:26,None,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1,3067,1218,miniature_pinscher,0.0728852
683742671509258241,Twitter for Iphone,11,10,Sebastian,2016-01-03,20:12:10,None,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1,5961,2993,Pembroke,0.895279
683498322573824003,Twitter for Iphone,11,10,Griffin,2016-01-03,04:01:13,None,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1,2925,872,Airedale,0.945362
683481228088049664,Twitter for Iphone,11,10,Banjo,2016-01-03,02:53:17,pupper,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1,2443,901,keeshond,0.508951
683391852557561860,Twitter for Iphone,11,10,Jack,2016-01-02,20:58:09,None,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1,7034,2172,French_bulldog,0.992833
683142553609318400,Twitter for Iphone,9,10,Brandy,2016-01-02,04:27:31,pupper,https://pbs.twimg.com/media/CXsChyjW8AQJ16C.jpg,1,2640,931,Leonberg,0.605851
683111407806746624,Twitter for Iphone,10,10,Larry,2016-01-02,02:23:45,pupper,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1,3139,814,cocker_spaniel,0.901392
683030066213818368,Twitter for Iphone,10,10,Lulu,2016-01-01,21:00:32,None,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1,1996,666,boxer,0.722218
682750546109968385,Twitter for Iphone,9,10,Taco,2016-01-01,02:29:49,None,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1,1400,398,English_setter,0.947198
682662431982772225,Twitter for Iphone,11,10,Joey,2015-12-31,20:39:41,None,https://pbs.twimg.com/media/CXlN1-EWMAQdwXK.jpg,1,2808,987,beagle,0.41382399999999997
682389078323662849,Twitter for Iphone,9,10,Brody,2015-12-31,02:33:29,None,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1,1535,423,curly-coated_retriever,0.482288
682259524040966145,Twitter for Iphone,9,10,Jax,2015-12-30,17:58:40,None,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1,3798,1077,Siberian_husky,0.43967
682032003584274432,Twitter for Iphone,11,10,Ulysses,2015-12-30,02:54:35,None,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1,6042,1788,schipperke,0.9979530000000001
681981167097122816,Twitter for Iphone,12,10,Jimothy,2015-12-29,23:32:35,None,https://pbs.twimg.com/media/CXbiQHmWcAAt6Lm.jpg,1,2591,917,Labrador_retriever,0.4525770000000001
681694085539872773,Twitter for Iphone,11,10,Bo,2015-12-29,04:31:49,pupper,https://pbs.twimg.com/media/CXXdJ7CVAAALu23.jpg,1,11780,3680,toy_poodle,0.920992
681654059175129088,Twitter for Iphone,12,10,Toffee,2015-12-29,01:52:46,pupper,https://pbs.twimg.com/media/CXW4wGHWsAE_eBD.jpg,1,2412,819,Pomeranian,0.800538
